,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates
255,34PGFRQONPXINJDVHKDDPJK9PNFWJO,A1HKYY6XI2OHO1,3RKHNXPHGWIYKFWEE3TMJQ3XZODUK5,Submitted,2022-05-23 02:35:41+03:00,random_10_12_candidates_1133,"['peanuts.jpg', 'gal.jpg']","['length.jpg', 'singer.jpg']",100,0,facial,sweatshop,"['spike.jpg', 'bandit.jpg', 'peanuts.jpg', 'tupperware.jpg', 'length.jpg', 'gal.jpg', 'pus.jpg', 'singer.jpg', 'eight.jpg', 'trucks.jpg', 'nebula.jpg', 'kitchen.jpg']"
256,3V0Z7YWSIZM52YFIKP2P40FEG3U2V0,A3UJSDFJ9LBQ6Z,3RKHNXPHGWIYKFWEE3TMJQ3XZODUK5,Submitted,2022-05-23 03:20:39+03:00,random_10_12_candidates_1133,"['gal.jpg', 'nebula.jpg']","['tupperware.jpg', 'kitchen.jpg']",0,67,sparkle,houseware,"['spike.jpg', 'bandit.jpg', 'peanuts.jpg', 'tupperware.jpg', 'length.jpg', 'gal.jpg', 'pus.jpg', 'singer.jpg', 'eight.jpg', 'trucks.jpg', 'nebula.jpg', 'kitchen.jpg']"
257,32SVAV9L3GVAVS83DUPYRN6T1DG3AA,A2QX3YJXAAHHVV,3RKHNXPHGWIYKFWEE3TMJQ3XZODUK5,Submitted,2022-05-24 01:05:16+03:00,random_10_12_candidates_1133,"['singer.jpg', 'trucks.jpg']","['gal.jpg', 'nebula.jpg']",100,0,noise,beauty,"['spike.jpg', 'bandit.jpg', 'peanuts.jpg', 'tupperware.jpg', 'length.jpg', 'gal.jpg', 'pus.jpg', 'singer.jpg', 'eight.jpg', 'trucks.jpg', 'nebula.jpg', 'kitchen.jpg']"
258,317HQ483I8EW5EKB711QHZSIJX0NIS,A1HKYY6XI2OHO1,3X52SWXE0XRTTL9VHQRPDVBMFVFWCT,Submitted,2022-05-23 06:50:50+03:00,random_10_12_candidates_1120,"['frown.jpg', 'tribe.jpg']","['sheet.jpg', 'gymnast.jpg']",0,67,privilege,flop,"['bin.jpg', 'frown.jpg', 'poet.jpg', 'sheet.jpg', 'gymnast.jpg', 'tractor.jpg', 'tribe.jpg', 'mortar.jpg', 'mall.jpg', 'spreadsheet.jpg']"
259,3R5F3LQFV360IP9X8KPPWJVD5OMOZS,A2QX3YJXAAHHVV,3X52SWXE0XRTTL9VHQRPDVBMFVFWCT,Submitted,2022-05-23 22:26:44+03:00,random_10_12_candidates_1120,"['sheet.jpg', 'mortar.jpg']","['poet.jpg', 'tribe.jpg']",67,100,clean,goatee,"['bin.jpg', 'frown.jpg', 'poet.jpg', 'sheet.jpg', 'gymnast.jpg', 'tractor.jpg', 'tribe.jpg', 'mortar.jpg', 'mall.jpg', 'spreadsheet.jpg']"
260,33JKGHPFYDGI1XA2SGZI9SZZ0B3NM1,A382S0KJMW3K9S,3X52SWXE0XRTTL9VHQRPDVBMFVFWCT,Submitted,2022-05-24 02:07:29+03:00,random_10_12_candidates_1120,"['frown.jpg', 'poet.jpg', 'gymnast.jpg', 'tribe.jpg']","['frown.jpg', 'poet.jpg', 'tribe.jpg']",67,50,hair,male,"['bin.jpg', 'frown.jpg', 'poet.jpg', 'sheet.jpg', 'gymnast.jpg', 'tractor.jpg', 'tribe.jpg', 'mortar.jpg', 'mall.jpg', 'spreadsheet.jpg']"
261,37W3JXSD67U8I88U3KEGZ6ZX2S1WYX,A1HKYY6XI2OHO1,3IKMEYR0LWHP03NCVJJGD785GXTK2C,Submitted,2022-05-23 06:47:11+03:00,random_10_12_candidates_1226,"['cemetery.jpg', 'neck.jpg']","['wash.jpg', 'toothpaste.jpg']",0,67,zombies,routine,"['cemetery.jpg', 'hurricane.jpg', 'port.jpg', 'neck.jpg', 'icy.jpg', 'wash.jpg', 'toothpaste.jpg', 'survey.jpg', 'steakhouse.jpg', 'cane.jpg', 'concert.jpg', 'aluminum.jpg']"
262,3AUQQEL7U6FY6OC452YBLCMZJ7UV0X,A382S0KJMW3K9S,3IKMEYR0LWHP03NCVJJGD785GXTK2C,Submitted,2022-05-23 14:39:05+03:00,random_10_12_candidates_1226,"['wash.jpg', 'toothpaste.jpg']","['icy.jpg', 'concert.jpg']",100,0,bathroom,concert,"['cemetery.jpg', 'hurricane.jpg', 'port.jpg', 'neck.jpg', 'icy.jpg', 'wash.jpg', 'toothpaste.jpg', 'survey.jpg', 'steakhouse.jpg', 'cane.jpg', 'concert.jpg', 'aluminum.jpg']"
263,3FE2ERCCZYU64L7RLBRN5LTZVPGOP8,A2QX3YJXAAHHVV,3IKMEYR0LWHP03NCVJJGD785GXTK2C,Submitted,2022-05-23 22:31:03+03:00,random_10_12_candidates_1226,"['cemetery.jpg', 'hurricane.jpg', 'neck.jpg']","['wash.jpg', 'toothpaste.jpg', 'aluminum.jpg']",80,50,deadly,recycle,"['cemetery.jpg', 'hurricane.jpg', 'port.jpg', 'neck.jpg', 'icy.jpg', 'wash.jpg', 'toothpaste.jpg', 'survey.jpg', 'steakhouse.jpg', 'cane.jpg', 'concert.jpg', 'aluminum.jpg']"
264,39N5ACM9HF93XY3LJM858VYA0L09PB,A2QX3YJXAAHHVV,3DWNFENNE3H4SXWHHC2S575QLMQ4JU,Submitted,2022-05-23 02:11:03+03:00,random_10_12_candidates_1871,"['hare.jpg', 'fox.jpg']","['hare.jpg', 'fox.jpg']",100,67,listen,alert,"['hare.jpg', 'fence.jpg', 'burlap.jpg', 'thicket.jpg', 'person.jpg', 'float.jpg', 'plumber.jpg', 'chick.jpg', 'beard.jpg', 'fox.jpg']"
265,3L2IS5HSFB41E5FB1IQ402GTDRHNUS,A1HKYY6XI2OHO1,3DWNFENNE3H4SXWHHC2S575QLMQ4JU,Submitted,2022-05-23 05:41:28+03:00,random_10_12_candidates_1871,"['hare.jpg', 'fox.jpg']","['hare.jpg', 'chick.jpg']",67,67,perked,herbivores,"['hare.jpg', 'fence.jpg', 'burlap.jpg', 'thicket.jpg', 'person.jpg', 'float.jpg', 'plumber.jpg', 'chick.jpg', 'beard.jpg', 'fox.jpg']"
266,3XM0HYN6NLLKSUU2RXOR09ZLROBEPX,A377LTGWJKY2IW,3DWNFENNE3H4SXWHHC2S575QLMQ4JU,Submitted,2022-05-24 01:45:15+03:00,random_10_12_candidates_1871,"['burlap.jpg', 'person.jpg', 'plumber.jpg', 'beard.jpg']","['thicket.jpg', 'float.jpg', 'chick.jpg']",86,50,cloth,round,"['hare.jpg', 'fence.jpg', 'burlap.jpg', 'thicket.jpg', 'person.jpg', 'float.jpg', 'plumber.jpg', 'chick.jpg', 'beard.jpg', 'fox.jpg']"
267,3D8YOU6S9F6T7K9J214NYRU7I1KU6H,A2QX3YJXAAHHVV,3CKVGCS3PGRGSCX6L5O4L5600TMS0H,Submitted,2022-05-23 02:34:40+03:00,random_10_12_candidates_153,"['batman.jpg', 'card.jpg']","['eating.jpg', 'acid.jpg']",67,67,animal,consume,"['eating.jpg', 'stuffing.jpg', 'acid.jpg', 'wine.jpg', 'batman.jpg', 'card.jpg', 'uncle.jpg', 'cliff.jpg', 'trucks.jpg', 'orange.jpg']"
268,3TPZPLC3M1YHIWE52D7VHIVO0TTP3D,A382S0KJMW3K9S,3CKVGCS3PGRGSCX6L5O4L5600TMS0H,Submitted,2022-05-23 03:39:16+03:00,random_10_12_candidates_153,"['eating.jpg', 'acid.jpg', 'uncle.jpg']","['acid.jpg', 'batman.jpg', 'uncle.jpg']",80,50,hair,male,"['eating.jpg', 'stuffing.jpg', 'acid.jpg', 'wine.jpg', 'batman.jpg', 'card.jpg', 'uncle.jpg', 'cliff.jpg', 'trucks.jpg', 'orange.jpg']"
269,3A4TN5196L4DIFC0CTAR1CXRKF1HC3,A1HKYY6XI2OHO1,3CKVGCS3PGRGSCX6L5O4L5600TMS0H,Submitted,2022-05-23 05:33:00+03:00,random_10_12_candidates_153,"['wine.jpg', 'batman.jpg']","['acid.jpg', 'uncle.jpg']",100,67,playboy,groomed,"['eating.jpg', 'stuffing.jpg', 'acid.jpg', 'wine.jpg', 'batman.jpg', 'card.jpg', 'uncle.jpg', 'cliff.jpg', 'trucks.jpg', 'orange.jpg']"
270,3KJYX6QCMAX58UDQRA8H3H1VIEEJV2,A1HKYY6XI2OHO1,3JYPJ2TAYIUACOW4W63VT7OTJB4PF2,Submitted,2022-05-23 02:43:31+03:00,random_10_12_candidates_1722,"['willow.jpg', 'violin.jpg']","['university.jpg', 'desert.jpg']",100,67,sample,crusades,"['willow.jpg', 'cartoon.jpg', 'university.jpg', 'pedal.jpg', 'desert.jpg', 'novel.jpg', 'origami.jpg', 'burn.jpg', 'violin.jpg', 'stick.jpg']"
271,37Z929RLGAUJU5SR99HGU04XHCBSTB,A2QX3YJXAAHHVV,3JYPJ2TAYIUACOW4W63VT7OTJB4PF2,Submitted,2022-05-23 02:54:32+03:00,random_10_12_candidates_1722,"['novel.jpg', 'origami.jpg']","['university.jpg', 'novel.jpg']",67,67,papercut,knowledge,"['willow.jpg', 'cartoon.jpg', 'university.jpg', 'pedal.jpg', 'desert.jpg', 'novel.jpg', 'origami.jpg', 'burn.jpg', 'violin.jpg', 'stick.jpg']"
272,3E337GFOLAUI9NEGHD1NWNF24O8GN1,A377LTGWJKY2IW,3JYPJ2TAYIUACOW4W63VT7OTJB4PF2,Submitted,2022-05-23 21:21:31+03:00,random_10_12_candidates_1722,"['novel.jpg', 'origami.jpg', 'violin.jpg']","['cartoon.jpg', 'university.jpg', 'desert.jpg']",80,80,creative,space,"['willow.jpg', 'cartoon.jpg', 'university.jpg', 'pedal.jpg', 'desert.jpg', 'novel.jpg', 'origami.jpg', 'burn.jpg', 'violin.jpg', 'stick.jpg']"
273,3SITXWYCNWVRU0K93XWITEF3QKCXBX,A3RTW9UWYKSNWX,3WA2XVDZEM3AW4E3MZKG5PCCC506EW,Submitted,2022-05-23 02:18:55+03:00,random_10_12_candidates_1510,"['elephant.jpg', 'deer.jpg']","['typewriter.jpg', 'postbox.jpg', 'pen.jpg']",0,0,hunt,letter,"['ipod.jpg', 'chrome.jpg', 'road.jpg', 'website.jpg', 'typewriter.jpg', 'postbox.jpg', 'pen.jpg', 'guacamole.jpg', 'key.jpg', 'elephant.jpg', 'shampoo.jpg', 'deer.jpg']"
274,3DQQ64TANH7E9UGTCXIXMF6LYMLWPO,A1HKYY6XI2OHO1,3WA2XVDZEM3AW4E3MZKG5PCCC506EW,Submitted,2022-05-23 02:36:33+03:00,random_10_12_candidates_1510,"['website.jpg', 'key.jpg']","['elephant.jpg', 'deer.jpg']",67,67,token,trophy,"['ipod.jpg', 'chrome.jpg', 'road.jpg', 'website.jpg', 'typewriter.jpg', 'postbox.jpg', 'pen.jpg', 'guacamole.jpg', 'key.jpg', 'elephant.jpg', 'shampoo.jpg', 'deer.jpg']"
275,3AAJC4I4FHEMHEI0S7XKONER6PLJZ3,A382S0KJMW3K9S,3WA2XVDZEM3AW4E3MZKG5PCCC506EW,Submitted,2022-05-23 03:15:26+03:00,random_10_12_candidates_1510,"['elephant.jpg', 'deer.jpg']","['ipod.jpg', 'chrome.jpg', 'website.jpg']",67,50,wild,internet,"['ipod.jpg', 'chrome.jpg', 'road.jpg', 'website.jpg', 'typewriter.jpg', 'postbox.jpg', 'pen.jpg', 'guacamole.jpg', 'key.jpg', 'elephant.jpg', 'shampoo.jpg', 'deer.jpg']"
276,3FK0YFF9P02EZPDK8ZM065CPD2YVVE,A1HKYY6XI2OHO1,3FW4EL5A3LAUJNJM6DDCDBMBZX8229,Submitted,2022-05-23 06:53:02+03:00,random_10_12_candidates_191,"['captain.jpg', 'cow.jpg']","['teaspoon.jpg', 'dish.jpg']",0,67,collectibles,lick,"['captain.jpg', 'cocaine.jpg', 'tap.jpg', 'file.jpg', 'teaspoon.jpg', 'nomad.jpg', 'groom.jpg', 'pet.jpg', 'dish.jpg', 'cheese.jpg', 'helicopter.jpg', 'cow.jpg']"
277,3G5W44VEU84H1HTDK0974VYYAT1KGY,A377LTGWJKY2IW,3FW4EL5A3LAUJNJM6DDCDBMBZX8229,Submitted,2022-05-23 21:13:36+03:00,random_10_12_candidates_191,"['tap.jpg', 'teaspoon.jpg', 'dish.jpg', 'cheese.jpg']","['file.jpg', 'groom.jpg', 'pet.jpg']",67,50,ktichen,together,"['captain.jpg', 'cocaine.jpg', 'tap.jpg', 'file.jpg', 'teaspoon.jpg', 'nomad.jpg', 'groom.jpg', 'pet.jpg', 'dish.jpg', 'cheese.jpg', 'helicopter.jpg', 'cow.jpg']"
278,3TPZPLC3M1YHIWE52D7VHIVO0ZB3PL,A2QX3YJXAAHHVV,3FW4EL5A3LAUJNJM6DDCDBMBZX8229,Submitted,2022-05-24 00:40:45+03:00,random_10_12_candidates_191,"['groom.jpg', 'pet.jpg']","['file.jpg', 'groom.jpg', 'pet.jpg']",0,50,Surrounded,many,"['captain.jpg', 'cocaine.jpg', 'tap.jpg', 'file.jpg', 'teaspoon.jpg', 'nomad.jpg', 'groom.jpg', 'pet.jpg', 'dish.jpg', 'cheese.jpg', 'helicopter.jpg', 'cow.jpg']"
279,3EFVCAY5L4V7XIHDJHX7B3HN7GJ8JS,A382S0KJMW3K9S,3DFYDSXB2WM39VQWWITAIB3KKZDUJ6,Submitted,2022-05-23 05:21:04+03:00,random_10_12_candidates_788,"['army.jpg', 'opera.jpg']","['throw up.jpg', 'opera.jpg']",100,67,outfit,female,"['throw up.jpg', 'whirlwind.jpg', 'trailer.jpg', 'hand.jpg', 'steeple.jpg', 'army.jpg', 'scissors.jpg', 'diner.jpg', 'ramp.jpg', 'opera.jpg', 'spinach.jpg', 'smirk.jpg']"
280,3IXQG4FA2UK1T42B0HQ4DBTLJHT9BY,A1HKYY6XI2OHO1,3DFYDSXB2WM39VQWWITAIB3KKZDUJ6,Submitted,2022-05-23 05:34:50+03:00,random_10_12_candidates_788,"['throw up.jpg', 'spinach.jpg']","['steeple.jpg', 'ramp.jpg']",67,100,yuck,inclusive,"['throw up.jpg', 'whirlwind.jpg', 'trailer.jpg', 'hand.jpg', 'steeple.jpg', 'army.jpg', 'scissors.jpg', 'diner.jpg', 'ramp.jpg', 'opera.jpg', 'spinach.jpg', 'smirk.jpg']"
281,3L0KT67Y8F2FBRRLJF4F2HWCWJJSY0,A2QX3YJXAAHHVV,3DFYDSXB2WM39VQWWITAIB3KKZDUJ6,Submitted,2022-05-23 22:20:38+03:00,random_10_12_candidates_788,"['throw up.jpg', 'diner.jpg']","['throw up.jpg', 'spinach.jpg']",67,67,alcohol,allergic,"['throw up.jpg', 'whirlwind.jpg', 'trailer.jpg', 'hand.jpg', 'steeple.jpg', 'army.jpg', 'scissors.jpg', 'diner.jpg', 'ramp.jpg', 'opera.jpg', 'spinach.jpg', 'smirk.jpg']"
282,3JBT3HLQF9OI3PLYNK24LJ03FOPZPH,A1HKYY6XI2OHO1,3DIIW4IV8PH8XMCBZUHST6QQ8714II,Submitted,2022-05-23 02:38:40+03:00,random_10_12_candidates_328,"['drums.jpg', 'witness.jpg']","['drums.jpg', 'witness.jpg']",100,67,finger,rap,"['sneezing.jpg', 'caravan.jpg', 'medicine.jpg', 'drums.jpg', 'troll.jpg', 'clam.jpg', 'witness.jpg', 'cupcake.jpg', 'army.jpg', 'hallway.jpg']"
283,3YDTZAI2WY2ZJ0E7HP1OQR5WBDH417,A2QX3YJXAAHHVV,3DIIW4IV8PH8XMCBZUHST6QQ8714II,Submitted,2022-05-23 02:43:13+03:00,random_10_12_candidates_328,"['medicine.jpg', 'cupcake.jpg']","['witness.jpg', 'army.jpg']",67,67,diabetes,American,"['sneezing.jpg', 'caravan.jpg', 'medicine.jpg', 'drums.jpg', 'troll.jpg', 'clam.jpg', 'witness.jpg', 'cupcake.jpg', 'army.jpg', 'hallway.jpg']"
284,3DY46V3X3Q4G31JQWHMAY9ORNPJ55X,A382S0KJMW3K9S,3DIIW4IV8PH8XMCBZUHST6QQ8714II,Submitted,2022-05-23 03:41:35+03:00,random_10_12_candidates_328,"['sneezing.jpg', 'medicine.jpg']","['sneezing.jpg', 'witness.jpg', 'army.jpg']",67,80,ill,human,"['sneezing.jpg', 'caravan.jpg', 'medicine.jpg', 'drums.jpg', 'troll.jpg', 'clam.jpg', 'witness.jpg', 'cupcake.jpg', 'army.jpg', 'hallway.jpg']"
285,32XVDSJFP0JMCBL96X1YH4W1PAGM21,A2QX3YJXAAHHVV,375VSR8FVWV1TI3JAA1R1U4QWYMRZK,Submitted,2022-05-23 02:42:17+03:00,random_10_12_candidates_40,"['referee.jpg', 'hostage.jpg']","['hand.jpg', 'referee.jpg']",67,100,punish,point,"['hand.jpg', 'scissors.jpg', 'dive.jpg', 'gin.jpg', 'primary school.jpg', 'reporter.jpg', 'referee.jpg', 'artist.jpg', 'heart.jpg', 'peak.jpg', 'hostage.jpg', 'bog.jpg']"
286,3NQL1CS15SUV3J8PDA9KD4GJVIPVYA,A3RTW9UWYKSNWX,375VSR8FVWV1TI3JAA1R1U4QWYMRZK,Submitted,2022-05-23 04:04:01+03:00,random_10_12_candidates_40,"['heart.jpg', 'hostage.jpg']","['scissors.jpg', 'gin.jpg']",67,0,blood,green,"['hand.jpg', 'scissors.jpg', 'dive.jpg', 'gin.jpg', 'primary school.jpg', 'reporter.jpg', 'referee.jpg', 'artist.jpg', 'heart.jpg', 'peak.jpg', 'hostage.jpg', 'bog.jpg']"
287,3FTOP5WARGAPFTCAODKSIOB5OJJJ0U,A1HKYY6XI2OHO1,375VSR8FVWV1TI3JAA1R1U4QWYMRZK,Submitted,2022-05-23 07:35:16+03:00,random_10_12_candidates_40,"['primary school.jpg', 'referee.jpg']","['hand.jpg', 'hostage.jpg']",100,67,disruptive,pull,"['hand.jpg', 'scissors.jpg', 'dive.jpg', 'gin.jpg', 'primary school.jpg', 'reporter.jpg', 'referee.jpg', 'artist.jpg', 'heart.jpg', 'peak.jpg', 'hostage.jpg', 'bog.jpg']"
288,34HJIJKLP6IF5CU5O3LDXFCC0HOV4N,A2QX3YJXAAHHVV,3W0XM68YZPHIBI5GCFJ28OY0ORFK1V,Submitted,2022-05-23 02:49:51+03:00,random_10_12_candidates_148,"['captain.jpg', 'gun.jpg']","['captain.jpg', 'gun.jpg']",67,67,civil,avenge,"['bathroom.jpg', 'captain.jpg', 'float.jpg', 'eyebrow.jpg', 'gun.jpg', 'flock.jpg', 'rub.jpg', 'banana.jpg', 'apartment.jpg', 'socket.jpg']"
289,3I7DHKZYGOM85YCF2TZJKLF4CJ45FN,A1HKYY6XI2OHO1,3W0XM68YZPHIBI5GCFJ28OY0ORFK1V,Submitted,2022-05-23 06:05:44+03:00,random_10_12_candidates_148,"['captain.jpg', 'gun.jpg']","['float.jpg', 'eyebrow.jpg']",100,67,conflict,deep,"['bathroom.jpg', 'captain.jpg', 'float.jpg', 'eyebrow.jpg', 'gun.jpg', 'flock.jpg', 'rub.jpg', 'banana.jpg', 'apartment.jpg', 'socket.jpg']"
290,3NJM2BJS4XS5VWAOV6IWALZI68CPCL,A377LTGWJKY2IW,3W0XM68YZPHIBI5GCFJ28OY0ORFK1V,Submitted,2022-05-23 16:41:52+03:00,random_10_12_candidates_148,"['captain.jpg', 'gun.jpg']","['bathroom.jpg', 'apartment.jpg']",67,67,power,relax,"['bathroom.jpg', 'captain.jpg', 'float.jpg', 'eyebrow.jpg', 'gun.jpg', 'flock.jpg', 'rub.jpg', 'banana.jpg', 'apartment.jpg', 'socket.jpg']"
291,354P56DE9LPWW7VKW6EFP4CFSFSS77,A1HKYY6XI2OHO1,3BS6ERDL93T54Y03Q49WZ7URCTZ6D3,Submitted,2022-05-23 06:02:55+03:00,random_10_12_candidates_1814,"['scalpel.jpg', 'kitten.jpg']","['piercing.jpg', 'weeping.jpg']",67,100,scratch,danglies,"['warrior.jpg', 'piercing.jpg', 'scalpel.jpg', 'coconut.jpg', 'weeping.jpg', 'dancing.jpg', 'anvil.jpg', 'crushed.jpg', 'oats.jpg', 'kitten.jpg']"
292,3BWI6RSP7HVVMOQ2VBUA0N80RT5E7O,A2QX3YJXAAHHVV,3BS6ERDL93T54Y03Q49WZ7URCTZ6D3,Submitted,2022-05-23 22:38:43+03:00,random_10_12_candidates_1814,"['warrior.jpg', 'dancing.jpg', 'crushed.jpg']","['weeping.jpg', 'anvil.jpg']",100,0,indoor,outdoor,"['warrior.jpg', 'piercing.jpg', 'scalpel.jpg', 'coconut.jpg', 'weeping.jpg', 'dancing.jpg', 'anvil.jpg', 'crushed.jpg', 'oats.jpg', 'kitten.jpg']"
293,3SKRO2GZ72DKX23A2HO4X8US854K1M,A3RTW9UWYKSNWX,3BS6ERDL93T54Y03Q49WZ7URCTZ6D3,Submitted,2022-05-24 02:21:53+03:00,random_10_12_candidates_1814,"['piercing.jpg', 'scalpel.jpg']","['coconut.jpg', 'anvil.jpg']",100,67,prick,crack,"['warrior.jpg', 'piercing.jpg', 'scalpel.jpg', 'coconut.jpg', 'weeping.jpg', 'dancing.jpg', 'anvil.jpg', 'crushed.jpg', 'oats.jpg', 'kitten.jpg']"
294,3B2X28YI3X1EBL0D2ANST12JTGD6BC,A382S0KJMW3K9S,39I4RL8QGJ381R1RTCZ7TUPB8UM4HP,Submitted,2022-05-23 02:02:18+03:00,random_10_12_candidates_1716,"['hoodie.jpg', 'teenager.jpg']","['temple.jpg', 'high school.jpg']",67,67,human,structure,"['temple.jpg', 'hoodie.jpg', 'rainbow.jpg', 'teenager.jpg', 'stock.jpg', 'bog.jpg', 'high school.jpg', 'snap.jpg', 'alarm.jpg', 'tick.jpg']"
295,39ZSFO5CA9I5VFOQMKYC7VZC474JUC,A2QX3YJXAAHHVV,39I4RL8QGJ381R1RTCZ7TUPB8UM4HP,Submitted,2022-05-23 02:15:27+03:00,random_10_12_candidates_1716,"['hoodie.jpg', 'teenager.jpg', 'alarm.jpg']","['snap.jpg', 'tick.jpg']",50,100,face,scary,"['temple.jpg', 'hoodie.jpg', 'rainbow.jpg', 'teenager.jpg', 'stock.jpg', 'bog.jpg', 'high school.jpg', 'snap.jpg', 'alarm.jpg', 'tick.jpg']"
296,3IAEQB9FMF65KXD37OR2MLPWK4WDW7,A1HKYY6XI2OHO1,39I4RL8QGJ381R1RTCZ7TUPB8UM4HP,Submitted,2022-05-23 06:49:43+03:00,random_10_12_candidates_1716,"['teenager.jpg', 'tick.jpg']","['rainbow.jpg', 'teenager.jpg']",67,67,parasites,acceptance,"['temple.jpg', 'hoodie.jpg', 'rainbow.jpg', 'teenager.jpg', 'stock.jpg', 'bog.jpg', 'high school.jpg', 'snap.jpg', 'alarm.jpg', 'tick.jpg']"
297,3OLQQLKKNTBO6JR4WKJ73DD9IKQJED,A1HKYY6XI2OHO1,3126F2F5F8PI6AW81VJPBP3T7APPEK,Submitted,2022-05-23 07:11:28+03:00,random_10_12_candidates_1145,"['mark.jpg', 'sibling.jpg']","['spades.jpg', 'rinse.jpg']",100,100,joke,ace,"['pollen.jpg', 'spades.jpg', 'nectar.jpg', 'spasm.jpg', 'scanner.jpg', 'wheelchair.jpg', 'trumpet.jpg', 'mark.jpg', 'executioner.jpg', 'rinse.jpg', 'sibling.jpg', 'bump.jpg']"
298,3BGYGHDBBY6W57HGWFIE2VI3JAZ220,A2QX3YJXAAHHVV,3126F2F5F8PI6AW81VJPBP3T7APPEK,Submitted,2022-05-23 22:55:15+03:00,random_10_12_candidates_1145,"['scanner.jpg', 'mark.jpg']","['scanner.jpg', 'mark.jpg']",100,100,mechanical,machinelike,"['pollen.jpg', 'spades.jpg', 'nectar.jpg', 'spasm.jpg', 'scanner.jpg', 'wheelchair.jpg', 'trumpet.jpg', 'mark.jpg', 'executioner.jpg', 'rinse.jpg', 'sibling.jpg', 'bump.jpg']"
299,3CFJTT4SXUC72TSORUK1L26SJN8I7Z,A3UJSDFJ9LBQ6Z,3126F2F5F8PI6AW81VJPBP3T7APPEK,Submitted,2022-05-24 01:17:19+03:00,random_10_12_candidates_1145,"['spasm.jpg', 'wheelchair.jpg']","['mark.jpg', 'sibling.jpg']",67,67,disability,smile,"['pollen.jpg', 'spades.jpg', 'nectar.jpg', 'spasm.jpg', 'scanner.jpg', 'wheelchair.jpg', 'trumpet.jpg', 'mark.jpg', 'executioner.jpg', 'rinse.jpg', 'sibling.jpg', 'bump.jpg']"
